id,lat,lon,name,owner,pgm,type,met,currents,waterquality,dart,elev,seq
espp4,18.094,-65.471,"9752695 - Esperanza, Viequez Island, PR",NOS,NOS/CO-OPS,fixed,y,n,n,n,2,
evmc1,36.811,-121.779,"Vierra Mouth, Elkhorn Slough Reserve, CA",National Estuarine Research Reserve System,NERRS,fixed,n,n,y,n,,
faio1,41.764,-81.281,"9063053 - Fairport, OH",NOS,NOS/CO-OPS,fixed,y,n,n,n,176.4,
fbis1,32.685,-79.888,"Folly Island, SC",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,3,
fffc1,38.195,-122.033,First Mallard,National Estuarine Research Reserve System,NERRS,fixed,n,n,n,n,,
ffia2,57.272,-133.63,"Five Fingers, AK",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,6.7,
fhpf1,28.153,-82.801,"FHP - Fred Howard Park, FL",COMPS (University of South Florida),IOOS Partners,fixed,y,n,n,n,0,
fila2,59.332,-151.995,"Flat Island Light, AK",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,17.9,
fmoa1,30.228,-88.024,"8734673 - Fort Morgan, AL",NOS,NOS/CO-OPS,fixed,y,n,n,n,2,
fmrf1,26.647,-81.871,"8725520 - Fort Myers, FL",NOS,NOS/CO-OPS,fixed,y,n,n,n,1.4,
foxr1,41.807,-71.401,"8454000 - Providence, RI",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.7,
fpkg1,32.035,-80.903,"8670870 - Fort Pulaski, GA",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.9,
fpst2,28.936,-95.294,"8772471 - Freeport SPIP, TX",TCOON,IOOS Partners,fixed,y,n,n,n,0,
fptm4,45.619,-86.66,"Fairport, MI",NWS Central Region,IOOS Partners,fixed,y,n,n,n,184,
fpxc1,37.807,-122.466,"Fort Point, CA","University of California Davis, Bodega Marine Laboratory",IOOS Partners,fixed,n,n,y,n,,
frcb6,32.37,-64.695,"2695535 - Bermuda, Ferry Reach Channel, BM",NOS,NOS/CO-OPS,fixed,n,n,n,n,,
frdf1,30.675,-81.465,"8720030 - Fernandina Beach, FL",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.2,
frdp4,18.335,-65.631,"9753216 - Fajardo, PR",Puerto Rico Seismic Network,IOOS Partners,fixed,n,n,n,n,,
frdw1,48.545,-123.012,"9449880 - Friday Harbor, WA",NOS,NOS/CO-OPS,fixed,y,n,n,n,6.1,
frel1,30.106,-90.422,"8762484 - Frenier Landing, LA",NOS,NOS/CO-OPS,fixed,y,n,n,n,4,
frfn7,36.19,-75.739,"USACE-CHL Field Research Facility, Duck, NC",U.S. Army Corps of Engineers,IOOS Partners,buoy,n,n,n,n,-11.4,
frvm3,41.704,-71.164,"8447386 - Fall River, MA",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.3,
frwl1,29.552,-92.305,"8766072 - Freshwater Canal Locks, LA",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.1,
frxm3,41.696,-71.18,"8447412 - Fall River Visibility, MA",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.1,
fskm2,39.219,-76.528,"8574728 - Francis Scott Key Bridge, MD",NOS,NOS/CO-OPS,fixed,y,n,n,n,4.4,
fsnm2,39.219,-76.525,"8574729 - Francis Scott Key Bridge NE Tower, MD",NOS,NOS/CO-OPS,fixed,y,n,n,n,0,
fsti2,41.976,-87.648,"Foster Ave., Chicago, IL",Chicago Park District,IOOS Partners,fixed,y,n,n,n,179,
ftgm4,43.007,-82.422,"9014098 - Fort Gratiot, MI",NOS,NOS/CO-OPS,fixed,y,n,n,n,178.9,
ftpc1,37.806,-122.466,"9414290 - San Francisco, CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.7,
fwyf1,25.591,-80.097,"Fowey Rock, FL",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,0,
gbhm6,30.418,-88.405,"Bayou Heron, Grand Bay Reserve, MS",National Estuarine Research Reserve System,NERRS,fixed,n,n,y,n,,
gbif1,25.378,-81.029,"Gunboat Island, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,0,
gbqn3,43.134,-70.911,"Oyster River, Great Bay Reserve, NH",National Estuarine Research Reserve System,NERRS,fixed,n,n,n,n,,
gbrm6,30.413,-88.403,"Grand Bay NERR, Mississippi Sound, MS (NOS 8740166)",National Estuarine Research Reserve System,NERRS,fixed,n,n,n,n,,
gbtf1,25.167,-80.801,"Garfield Bight, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,0,
gbww3,44.538,-88.003,"9087077 - Green Bay West, WI",NOS,NOS/CO-OPS,fixed,y,n,n,n,,
gctf1,27.774,-82.517,"8726524 - Gadsden Cut, Tampa Bay, FL",NOS,NOS/CO-OPS,fixed,y,n,n,n,0,
gdmm5,47.749,-90.341,"9099090 - Grand Marais, MN",NOS,NOS/CO-OPS,fixed,y,n,n,n,185.2,
gdqm6,30.357,-88.463,"Bangs Lake, Grand Bay Reserve, MS",National Estuarine Research Reserve System,NERRS,fixed,n,n,n,n,,
gdxm6,30.359,-88.42,"Crooked Bayou, Grand Bay Reserve, MS",National Estuarine Research Reserve System,NERRS,fixed,n,n,n,n,0,
gelo1,41.859,-80.975,"Geneva on the Lake Light, OH",NWS Eastern Region,IOOS Partners,fixed,y,n,n,n,177,
gexa2,58.212,-136.381,"George Island, Alaska",Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,11,
gggc1,38.016,-122.509,Gallinas Creek,National Estuarine Research Reserve System,NERRS,fixed,n,n,y,n,,
gisl1,29.265,-89.958,"8761724 - Grand Isle, LA",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.7,
gixa2,55.446,-131.881,"Guard Island, AK",Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,8.8,
gkyf1,24.627,-82.872,"Garden Key, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,,
gnjt2,29.357,-94.725,"8771341 - Galveston Bay Entrance (North Jetty), TX",NOS,NOS/CO-OPS,fixed,y,n,n,n,0,
gptw1,46.273,-123.767,"Grays Point, WA",Center for Coastal Margin Observation and Prediction,IOOS Partners,fixed,n,n,n,n,0,
grbl1,29.101,-89.978,"Grand Isle Blocks, LA / CSI09",LSU CSI,IOOS Partners,fixed,n,n,n,n,,
grim4,46.721,-87.412,"Granite Island, MI",Northern Michigan University,IOOS Partners,fixed,y,n,n,n,199,
grmm4,46.684,-85.972,"Grand Marais, MI",NWS Central Region,IOOS Partners,fixed,y,n,n,n,186,
grrt2,29.302,-94.896,"8771486 - Galveston RR Bridge, TX",TCOON,IOOS Partners,fixed,y,n,n,n,,
gslm4,44.018,-83.537,"Gravelly Shoal Light, MI",NWS Central Region,IOOS Partners,fixed,y,n,n,n,179,
gtlm4,45.211,-85.55,"Grand Traverse Light, MI",NWS Central Region,IOOS Partners,fixed,y,n,n,n,176,
gtot2,29.311,-94.792,"8771450 - Galveston Pier 21, TX",NOS,NOS/CO-OPS,fixed,y,n,n,n,4.8,
gtqf1,29.667,-81.257,"Pellicer Creek, Guan Tolomato Matanzas Reserve, FL",National Estuarine Research Reserve System,NERRS,fixed,n,n,y,n,,
gtrm4,47.179,-88.241,"Superior Grand Traverse Bay, MI",NWS Central Region,IOOS Partners,fixed,y,n,n,n,190,
gtxf1,29.658,-81.233,"Pellicer Creek, Guana Tolomato Matanzas Reserve, FL",National Estuarine Research Reserve System,NERRS,fixed,y,n,n,n,1.3,
guxa2,58.408,-135.726,"Gustavus Dock, AK",Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,7,
haxa2,59.234,-135.442,"Haines Harbor, AK",Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,7.6,
hbxc1,40.777,-124.197,"Humboldt, CA",Central and Northern California Ocean Observing System,IOOS Partners,fixed,n,n,y,n,,
hbyc1,40.767,-124.217,"9418767 - North Spit, CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,7.6,
hcef1,25.254,-80.444,"Highway Creek, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,0,
hcgn7,35.209,-75.704,"8654467 - USCG Station Hatteras, NC",NOS,NOS/CO-OPS,fixed,y,n,n,n,1.9,
hhlo1,41.401,-82.545,"Huron Harbor Light, OH",NWS Eastern Region,IOOS Partners,fixed,y,n,n,n,177,
hist2,29.595,-94.39,"8770808 - High Island, TX",TCOON,IOOS Partners,fixed,y,n,n,n,0,
hlnm4,42.773,-86.213,"9087031 - Holland, MI",NOS,NOS/CO-OPS,fixed,y,n,n,n,178.7,
hmra2,59.601,-151.41,"Homer, Kachemak Bay Reserve, AK",National Estuarine Research Reserve System,NERRS,fixed,y,n,n,n,12.9,
hmsa2,59.602,-151.417,"Homer Spit, AK",Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,15,
hrbm4,43.846,-82.643,"9075014 - Harbor Beach, MI",NOS,NOS/CO-OPS,fixed,y,n,n,n,178.2,
href1,25.424,-81.06,"Harney River, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,,
hrvc1,34.469,-120.682,"9411406 - Harvest Oil Platform, CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,0,
huqn6,42.036,-73.925,"Tivoli North, Hudson River Reserve, NY",National Estuarine Research Reserve System,NERRS,fixed,n,n,y,n,,
icac1,34.008,-118.5,9410840 - Santa Monica Pier,NOS,NOS/CO-OPS,fixed,y,n,n,n,6.6,
icya2,59.927,-141.359,"Icy Bay, AK",Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,15,
iloh1,19.73,-155.056,"1617760 - Hilo, HI",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.4,
imgp4,17.969,-67.044,"Isla Magueyes, Lajas, PR",Caribbean Integrated Coastal Ocean Observing System (CarICoos),IOOS Partners,fixed,n,n,n,n,14.56,
iosn3,42.967,-70.623,"Isle of Shoals, NH",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,13.1,
irdt2,27.48,-97.322,"8776139 - South Bird Island, TX",TCOON,IOOS Partners,fixed,y,n,n,n,1,
itka2,57.052,-135.342,"9451600 - Sitka, AK",NOS,NOS/CO-OPS,fixed,y,n,n,n,3.8,
jaki2,41.781,-87.573,"63rd St., Chicago, IL",Chicago Park District,IOOS Partners,fixed,n,n,n,n,179,
jbyf1,25.224,-80.541,"Joe Bay, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,0,
jcqn4,39.548,-74.461,"Chestnut Neck, Jacques Cousteau Reserve, NJ",National Estuarine Research Reserve System,NERRS,fixed,n,n,n,n,,
jcrn4,39.535,-74.464,"Nacote Creek, Jacques Cousteau Reserve, NJ",National Estuarine Research Reserve System,NERRS,fixed,y,n,n,n,0.9,
jctn4,39.508,-74.338,"Buoy 126, Jacques Cousteau Reserve, NJ",National Estuarine Research Reserve System,NERRS,fixed,n,n,y,n,,
jkyf1,25.053,-80.904,"Johnson Key, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,0,
jlxa2,58.298,-134.405,"Juneau Library, AK",Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,4.6,
jmla2,58.286,-134.39,Juneau AML Dock,Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,5.5,
jmpn7,34.213,-77.786,"8658163 - Johnny Mercer Pier, Wrightsville Beach, NC",NOS,NOS/CO-OPS,fixed,y,n,n,n,7.4,
jnea2,58.298,-134.411,"9452210 - Juneau, AK",NOS,NOS/CO-OPS,fixed,y,n,n,n,5.4,
jobp4,17.944,-66.238,"Station 9, Jobos Bay Reserve, PR",National Estuarine Research Reserve System,NERRS,fixed,n,n,n,n,,
joqp4,17.93,-66.211,"Station 20, Jobos Bay Reserve, PR",National Estuarine Research Reserve System,NERRS,fixed,n,n,n,n,,
joxp4,17.956,-66.223,"Jobos Bay Weather, Jobos Bay Reserve, PR",National Estuarine Research Reserve System,NERRS,fixed,y,n,n,n,9,
jprn7,35.912,-75.587,"Jennette's Pier, Nags Head, NC",U.S. Army Corps of Engineers,IOOS Partners,other,n,n,n,n,0,
jxuf1,30.354,-81.612,"8720245 - Jacksonville University, FL",NOS,NOS/CO-OPS,fixed,y,n,n,n,3,
kata1,30.258,-88.213,"Katrina Cut, AL",Dauphin Island Sea Lab,IOOS Partners,fixed,n,n,n,n,0,
katp,27.195,-90.027,Green Canyon 787 / Atlantis (BP),Federal Aviation Administration,Marine METAR,oilrig,y,n,n,n,,
kbbf,28.058,-95.872,Brazos 133B (Apache Corp),Federal Aviation Administration,Marine METAR,oilrig,n,n,n,n,,
kbqx,28.314,-95.62,Brazos 538 (Transco),Federal Aviation Administration,Marine METAR,oilrig,y,n,n,n,,
kcha2,59.602,-151.409,"Homer Dolphin Deep, Kachemak Bay Reserve, AK",National Estuarine Research Reserve System,NERRS,fixed,n,n,n,n,,
kcvw,29.784,-93.3,"Cameron, LA (PHI)",Federal Aviation Administration,Marine METAR,oilrig,n,n,n,n,,
kdaa2,57.731,-152.511,"9457292 - Kodiak Island, AK",NOS,NOS/CO-OPS,fixed,y,n,n,n,4.8,
kdlp,29.121,-89.547,West Delta 27A (AngloSuisse Offshore Partners),Federal Aviation Administration,Marine METAR,oilrig,n,n,n,n,,
keca2,55.331,-131.625,"9450460 - Ketchikan, AK",NOS,NOS/CO-OPS,fixed,y,n,n,n,4.6,
kehc,28.429,-92.878,East Cameron 278B (Apache Corp),Federal Aviation Administration,Marine METAR,oilrig,n,n,n,n,,
keir,28.634,-91.489,Eugene Island 215 (McMoRan Oil & Gas),Federal Aviation Administration,Marine METAR,oilrig,n,n,n,n,,
kemk,27.819,-94.323,East Breaks 165 (SandRidge Energy),Federal Aviation Administration,Marine METAR,oilrig,y,n,n,n,,
kexa2,55.352,-131.684,"Ketchikan Harbor, AK",Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,3.7,
kgbk,27.204,-92.203,Garden Banks 783 / Magnolia TLP (W&T Offshore),Federal Aviation Administration,Marine METAR,oilrig,n,n,n,n,,
kgca2,55.062,-162.327,"9459881 - King Cove, AK",NOS,NOS/CO-OPS,fixed,y,n,n,n,3.6,
kghb,27.84,-91.988,Garden Banks 172 / Salsa (Shell E & P),Federal Aviation Administration,Marine METAR,oilrig,y,n,n,n,,
kgna,47.745,-90.346,"Bay of Grand Marais, MN",NWS Central Region,Marine METAR,fixed,y,n,n,n,185,
kgry,27.625,-90.441,Green Canyon 338 / Front Runner (Murphy E&P),Federal Aviation Administration,Marine METAR,oilrig,y,n,n,n,,
kgul,27.304,-93.538,Garden Banks 668 / Gunnison Spar (Anadarko),Federal Aviation Administration,Marine METAR,oilrig,n,n,n,n,,
kgvx,28.577,-94.976,Galveston 424C (Nippon Oil Exploration),Federal Aviation Administration,Marine METAR,oilrig,n,n,n,n,,
khhv,26.939,-94.689,Alaminos Canyon 25 / Hoover-Diana (ExxonMobile Corp),Federal Aviation Administration,Marine METAR,oilrig,n,n,n,n,,
khqi,27.934,-93.669,High Island 376B (Apache),Federal Aviation Administration,Marine METAR,oilrig,n,n,n,n,,
kikt,28.521,-88.289,Mississippi Canyon 474 / Na Kika FPU (BP),Federal Aviation Administration,Marine METAR,oilrig,n,n,n,n,,
kipn,28.085,-87.986,Mississippi Canyon 920 / Independence Hub (Anadarko / Enterprise),Federal Aviation Administration,Marine METAR,oilrig,n,n,n,n,,
klih1,20.895,-156.469,"1615680 - Kahului, Kahului Harbor, HI",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.7,
kmdj,28.643,-89.794,Mississippi Canyon 311A (Apache Corp),Federal Aviation Administration,Marine METAR,oilrig,y,n,n,n,,
kmis,29.296,-88.842,MP 140B  AWOS (Apache Corp),Federal Aviation Administration,Marine METAR,oilrig,n,n,n,n,,
kmzg,27.727,-96.191,Mustang Island A85A (Apache Corp),Federal Aviation Administration,Marine METAR,oilrig,n,n,n,n,,
knsw3,42.589,-87.809,"Kenosha Light, Kenosha, WI",NWS Central Region,IOOS Partners,fixed,y,n,n,n,176,
kp53,46.417,-86.65,"Munising Lake Shore, MI",NWS Central Region,Marine METAR,fixed,y,n,n,n,,
kp58,44.017,-82.8,"Port Hope, MI",NWS Central Region,Marine METAR,fixed,y,n,n,n,179,
kp59,47.467,-87.883,"Copper Harbor, MI",NWS Central Region,Marine METAR,fixed,y,n,n,n,,
kptn6,40.811,-73.765,"8516945 - Kings Point, NY",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.1,
kptv2,37.165,-75.988,"8632200 - Kiptopeke, VA",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.6,
kscf,29.116,-91.871,South Marsh 268A (Apache Corp),Federal Aviation Administration,Marine METAR,oilrig,y,n,n,n,,
kspr,28.599,-91.206,Ship Shoal 178 (Apache Corp),Federal Aviation Administration,Marine METAR,oilrig,n,n,n,n,,
ksqe,28.083,-90.819,Ship Shoal 354 (Fieldwood Energy),Federal Aviation Administration,Marine METAR,oilrig,n,n,n,n,,
ktnf1,29.819,-83.594,"Keaton Beach, FL",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,1.8,
kvaf,27.354,-94.625,East Breaks 643 / Boomvang Spar (Anadarko),Federal Aviation Administration,Marine METAR,oilrig,n,n,n,n,,
kvbs,29.478,-93.638,Sabine Pass 13B (Nippon Oil Exploration),Federal Aviation Administration,Marine METAR,oilrig,n,n,n,n,,
kvky,29.248,-88.441,Main Pass 289C (Apache Corp.),Federal Aviation Administration,Marine METAR,oilrig,y,n,n,n,,
kvoa,29.229,-87.781,Viosca Knoll 786 / Petronius (Chevron),Federal Aviation Administration,Marine METAR,oilrig,y,n,n,n,,
kvqt,28.27,-92.264,Vermillon 331A  (ERT / Helix),Federal Aviation Administration,Marine METAR,oilrig,n,n,n,n,,
kwhh1,20.037,-155.829,"1617433 - Kawaihae, HI",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.3,
kwjp8,8.732,167.734,"1820000 - Kwajalein, Marshall Islands",NOS,NOS/CO-OPS,fixed,y,n,n,n,1.8,
kwnw3,44.465,-87.496,"9087069 - Kewaunee MET, WI",NOS,NOS/CO-OPS,fixed,y,n,n,n,179.3,
kxih,29.18,-94.521,High Island 179A AWOS (Apache Corp),Federal Aviation Administration,Marine METAR,oilrig,n,n,n,n,,
kxpy,29.123,-90.202,Port Fourchon Heliport (Era Helicopters),Federal Aviation Administration,Marine METAR,fixed,n,n,n,n,,
kywf1,24.556,-81.808,"8724580 - Key West, FL",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.2,
lamv3,18.318,-64.724,"9751381 - Lameshur Bay, St John, VI",NOS,NOS/CO-OPS,fixed,y,n,n,n,1.1,
lapw1,47.913,-124.637,"9442396 - La Push, WA",NOS,NOS/CO-OPS,fixed,y,n,n,n,3.1,
lbrf1,25.484,-81.133,"Broad River Lower, FL",Everglades National Park,IOOS Partners,fixed,n,n,n,n,0,
lbsf1,25.214,-80.432,"Little Blackwater, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,0,
lcll1,30.224,-93.222,"8767816 - Lake Charles, LA",NOS,NOS/CO-OPS,fixed,y,n,n,n,3.5,
lcna2,56.058,-132.69,"Lincoln Island, AK",NWS Alaska Region,IOOS Partners,fixed,y,n,n,n,6.5,
ldlc3,41.306,-72.077,"New London Ledge Light, New London Harbor, CT",MYSOUND,IOOS Partners,fixed,y,n,n,n,0,
ldtm4,43.947,-86.441,"9087023 - Ludington, MI",NOS,NOS/CO-OPS,fixed,y,n,n,n,178.4,
lixa2,58.54,-135.047,"Little Island, AK",Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,9.1,
ljac1,32.867,-117.257,"9410230 - La Jolla, CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,9.3,
ljpc1,32.867,-117.257,"La Jolla, CA (073)",SCRIPPS,IOOS Partners,fixed,y,n,n,n,0,
lkwf1,26.613,-80.034,"8722670 - Lake Worth Pier, FL",NOS,NOS/CO-OPS,fixed,y,n,n,n,5.9,
lmbv4,19.594,-96.379,"La Mancha Beach, Mexico",EPA & Mexican Government Cooperative Program,International Partners,fixed,n,n,n,n,,
lmdf1,25.176,-80.633,"Little Madeira, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,0,
lmfs1,34.107,-81.271,Lake Murray SC,NWS Eastern Region,IOOS Partners,fixed,y,n,n,n,107.9,
lmrf1,25.556,-81.169,"Lostmans River, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,0,
lmss1,33.552,-80.501,"Lake Marion, SC",NWS Eastern Region,IOOS Partners,fixed,n,n,n,n,23.16,
lndc1,37.795,-122.281,"9414763 - Oakland Berth 67, CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,3,
lonf1,24.844,-80.864,"Long Key, FL",NDBC,NDBC Meteorological/Ocean,fixed,n,n,n,n,0,
lopl1,28.885,-90.025,"Louisiana Offshore Oil Port, LA",Louisiana Offshore Oil Port,IOOS Partners,oilrig,y,n,n,n,0,
lopw1,46.106,-122.954,"9440422 - Longview, WA",NOS,NOS/CO-OPS,fixed,y,n,n,n,7.9,
loro1,41.481,-82.195,"Lorain Harbor, OH",NWS Eastern Region,IOOS Partners,fixed,y,n,n,n,192.6,
lpnm4,45.063,-83.429,"9075065 - Alpena, MI ",NOS,NOS/CO-OPS,fixed,y,n,n,n,177.9,
lpwa2,56.388,-134.637,"Little Port Walter, AK",National Marine Fisheries Service,IOOS Partners,fixed,n,n,n,n,2.5,
lrif1,25.284,-80.894,"Lane River, FL ",Everglades National Park,IOOS Partners,fixed,y,n,y,n,0,
lrkf1,24.982,-80.826,"Little Rabbit Key, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,0,
lscm4,42.465,-82.755,"Lake St. Clair Light, MI",NWS Central Region,IOOS Partners,fixed,n,n,n,n,178.5,
lsnf1,25.235,-80.457,"Long Sound, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,0,
ltbv3,17.695,-64.754,"9751401 - Lime Tree Bay, St. Croix, VI",NOS,NOS/CO-OPS,fixed,y,n,n,n,3.1,
ltjf1,30.379,-81.446,"8720228 - Little Jetties, St. Johns River, FL",NOS,NOS/CO-OPS,fixed,y,n,n,n,4.1,
ltqm2,39.451,-76.275,"Otter Point Creek, Chesapeake Bay Reserve, MD",National Estuarine Research Reserve System,NERRS,fixed,n,n,y,n,,
ltrm4,46.486,-84.302,"9076033 - Little Rapids, MI",NOS,NOS/CO-OPS,fixed,y,n,n,n,178.6,
luit2,29.076,-95.122,"8771972 - San Luis Pass, TX",TCOON,IOOS Partners,fixed,y,n,n,n,0,
luml1,29.255,-90.664,"LUMCON Marine Center, LA",LUMCON,IOOS Partners,fixed,n,n,n,n,1,
lwsd1,38.783,-75.119,"8557380 - Lewes, DE",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.6,
lwtv2,37.995,-76.465,"8635750 - Lewisetta, VA",NOS,NOS/CO-OPS,fixed,y,n,n,n,2,
macm4,45.777,-84.721,"9075080 - Mackinaw City, MI",NOS,NOS/CO-OPS,fixed,y,n,n,n,179.5,
maqt2,27.98,-97.029,"Aransas Bay, Mission-Aransas Reserve, TX",National Estuarine Research Reserve System,NERRS,fixed,n,n,n,n,,
maxt2,28.132,-97.034,"Copano East, Mission-Aransas Reserve, TX",National Estuarine Research Reserve System,NERRS,fixed,y,n,n,n,3.5,
mbet2,28.422,-96.327,"8773767 - Matagorda Bay Entrance Channel, TX",NOS,NOS/CO-OPS,fixed,y,n,n,n,0,
mbin7,34.091,-77.868,"Masonboro Island, NC (MSNB_S)",CORMP,IOOS Partners,fixed,y,n,n,n,2.8,
mbla1,30.437,-88.011,"Middle Bay Lighthouse, AL",Dauphin Island Sea Lab,IOOS Partners,fixed,y,n,n,n,0,
mbpa1,30.527,-88.086,"8736163 - Middle Bay Port, Mobile Bay, AL",NOS,NOS/CO-OPS,fixed,y,n,n,n,3.4,
mbrm4,42.975,-82.419,"9014090 - Mouth of the Black River, MI ",NOS,NOS/CO-OPS,fixed,y,n,n,n,178.6,
mbxc1,35.371,-120.859,"Morro Bay - BM1 T-Pier, CA",California Polytechnic State University,IOOS Partners,fixed,n,n,n,n,,
mcga1,30.649,-88.058,"8736897 - Coast Guard Sector Mobile, AL",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.2,
mcgm4,46.546,-87.379,"9099018 - Marquette C.G., MI",NOS,NOS/CO-OPS,fixed,y,n,n,n,186.5,
mcyi3,41.729,-86.912,"Michigan City Harbor Entrance Light, Michigan City, IN",GLERL,IOOS Partners,fixed,y,n,n,n,176,
mdkf1,25.289,-80.396,"Middle Key, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,0,
mdrm1,43.969,-68.128,"Mt. Desert Rock, ME",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,9.1,
meem4,44.251,-86.342,"Manistee Harbor, MI",NWS Central Region,IOOS Partners,fixed,y,n,n,n,178.2,
meyc1,36.605,-121.889,"9413450 - Monterey, CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.4,
mgip4,17.97,-67.046,"9759110 - Magueyes Islands, PR",NOS,NOS/CO-OPS,fixed,y,n,n,n,0.9,
mgpt2,29.682,-94.985,"8770613 - Morgans Point, TX",NOS,NOS/CO-OPS,fixed,y,n,n,n,4.3,
mgzp4,18.218,-67.159,"9759394 - Mayaguez, PR",NOS,NOS/CO-OPS,fixed,y,n,n,n,3.1,
mhbt2,27.828,-97.201,"8775283 - MODA, TX",NOS,NOS/CO-OPS,fixed,y,n,n,n,,
mhpa1,30.667,-87.936,"Meaher Park, AL",Dauphin Island Sea Lab,IOOS Partners,fixed,n,n,n,n,0,
mhrn6,40.641,-74.162,"8519532 - Mariners Harbor, NY",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.6,
mism1,43.784,-68.855,"Matinicus Rock, ME",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,16.2,
misp4,18.09,-67.939,"9759938 - Mona Island, PR",NOS,NOS/CO-OPS,fixed,y,n,n,n,1.3,
mist2,27.838,-97.05,"Ship Channel, Mission-Aransas Reserve, TX",National Estuarine Research Reserve System,NERRS,fixed,n,n,n,n,3.5,
mkgm4,43.227,-86.339,"Muskegon CG Station, Muskegon, MI",GLERL,IOOS Partners,fixed,y,n,n,n,179.3,
mlrf1,25.012,-80.376,"Molasses Reef, FL",NDBC,NDBC Meteorological/Ocean,fixed,n,n,n,n,0,
mlsc1,36.802,-121.791,"Moss Landing, South Harbor, CA",Moss Landing Marine Lab,IOOS Partners,fixed,n,n,y,n,3.05,
mlww3,43.005,-87.884,Port of Milwaukee,GLERL,IOOS Partners,fixed,y,n,n,n,178,
mnbf1,25.239,-80.422,"Manatee Bay, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,0,
mnmm4,45.096,-87.59,"9087088 - Menominee, MI",NOS,NOS/CO-OPS,fixed,y,n,n,n,178.7,
mnpv2,36.778,-76.302,"8639348 - Money Point, VA",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.9,
mokh1,21.433,-157.79,"1612480 - Mokuoloe, HI",NOS,NOS/CO-OPS,fixed,y,n,n,n,,
mqmt2,28.138,-96.829,"Mesquite Bay, Mission-Aransas Reserve, TX",National Estuarine Research Reserve System,NERRS,fixed,n,n,y,n,,
mqtt2,27.581,-97.217,"8775870 - Bob Hall Pier, Corpus Christi, TX",NOS,NOS/CO-OPS,fixed,y,n,n,n,4.8,
mrcp1,39.809,-75.415,"8540433 - Marcus Hook, PA",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.4,
mrho1,41.544,-82.731,"9063079 - Marblehead, OH",NOS,NOS/CO-OPS,fixed,y,n,n,n,176,
